funcPK,equipePK,dataPK,cargoPK,salario,quantidadeLancamentos
40,4,1282,473,6637.9,1
121,3,1282,181,1707.51,1
149,5,1282,171,17351.46,1
90,5,1282,11,8180.52,1
189,5,1282,416,6686.45,1
36,3,1282,13,3334.71,1
156,3,1282,419,5960.95,1
11,3,1282,8,6907.06,1
89,3,1282,149,7338.25,1
185,3,1282,146,5560.16,1
169,3,1282,471,10260.88,1
15,3,1282,335,4543.46,1
168,5,1282,252,14688.97,1
56,4,1282,414,11613.92,1
198,3,1282,80,4695.24,1
59,5,1282,50,5383.27,1
6,5,1282,44,5171.52,1
178,4,1282,330,26470.39,1
64,5,1282,257,4420.97,1
146,5,1282,479,8654.24,1
58,4,1282,248,11131.02,1
140,3,1282,417,17017.5,1
109,3,1282,155,5362.41,1
151,5,1282,331,2148.44,1
139,4,1282,70,1901.47,1
197,5,1282,254,4262.23,1
130,5,1282,245,4507.96,1
2,3,1282,463,1668.94,1
131,3,1282,326,9628.82,1
200,5,1282,318,10631.74,1
85,3,1282,58,13282.6,1
119,5,1282,74,6850.11,1
9,3,1282,72,13083.56,1
38,5,1282,139,3434.05,1
7,5,1282,431,7232.49,1
65,3,1282,311,4416.36,1
123,5,1282,183,9786.13,1
163,4,1282,77,7949.62,1
125,3,1282,113,6151.17,1
32,7,1282,179,4685.89,1
49,7,1282,452,5494.44,1
129,8,1282,487,2563.54,1
157,7,1282,47,5212.74,1
113,6,1282,40,3485.08,1
105,8,1282,443,4312.41,1
81,8,1282,502,2085.85,1
80,6,1282,494,6300.52,1
194,6,1282,450,17772.11,1
21,8,1282,216,32140.55,1
170,7,1282,421,1501.57,1
177,8,1282,49,2693.82,1
50,8,1282,158,4895.71,1
158,7,1282,105,10828.52,1
107,8,1282,39,12459.79,1
93,7,1282,248,4714.7,1
134,8,1282,143,4112.61,1
108,7,1282,8,5846.38,1
51,7,1282,414,19858.51,1
86,7,1282,198,9471.15,1
77,8,1282,266,4478.94,1
83,8,1282,193,2054.45,1
63,7,1282,493,1611.95,1
31,8,1282,3,10845.54,1
180,8,1282,431,9388.55,1
44,8,1282,24,11039.32,1
68,8,1282,194,8647.36,1
187,8,1282,43,1919.34,1
193,7,1282,210,47140.17,1
1,6,1282,80,24016.37,1
95,7,1282,181,1503.93,1
127,8,1282,54,9377.5,1
27,8,1282,76,1964.01,1
117,8,1282,429,14711.11,1
164,6,1282,169,2797.97,1
142,8,1282,458,7065.11,1
145,6,1282,259,2018.86,1
186,7,1282,422,4534.61,1
14,7,1282,173,4179.6,1
126,8,1282,447,9045.12,1
132,8,1282,171,23183.39,1
72,8,1282,44,5516.3,1
54,6,1282,99,11842.55,1
102,7,1282,256,2085.17,1
191,6,1282,27,10975.3,1
41,6,1282,20,9126.75,1
136,8,1282,244,1934.41,1
98,6,1282,30,9236.3,1
143,7,1282,500,7940.47,1
144,7,1282,246,9404.21,1
114,10,1282,157,2980.47,1
70,9,1282,334,2275.93,1
161,10,1282,15,9036.53,1
133,10,1282,248,6929.36,1
16,10,1282,142,1730.3,1
182,9,1282,105,10576.13,1
165,10,1282,85,1633.96,1
138,9,1282,328,2100.03,1
115,10,1282,529,1563.7,1
153,10,1282,269,9165.94,1
99,9,1282,339,11242.59,1
60,10,1282,152,8032.48,1
3,9,1282,162,11855.47,1
92,9,1282,537,13395.64,1
71,9,1282,515,6517.74,1
23,9,1282,161,4402.95,1
75,9,1282,365,4728.61,1
13,10,1282,144,12055.68,1
84,10,1282,3,11781.26,1
87,10,1282,398,4978.8,1
47,10,1282,516,17411.38,1
12,9,1282,520,3036.49,1
103,9,1282,137,4676.59,1
45,9,1282,402,21831.14,1
8,9,1282,139,1825.1,1
159,9,1282,106,1936.92,1
150,10,1282,376,1890.5,1
167,9,1282,352,1508.68,1
24,9,1282,372,17816.8,1
96,10,1282,255,12765.11,1
25,10,1282,83,6499.03,1
166,10,1282,94,1705.92,1
162,9,1282,378,12854.21,1
154,10,1282,90,15345.03,1
18,10,1282,349,1897.85,1
101,9,1282,249,10694.08,1
57,10,1282,2,8651.9,1
100,10,1282,267,9985.22,1
61,9,1282,528,9245.98,1
52,9,1282,268,4116.83,1
147,2,1313,64,1559.94,1
124,2,1313,329,8102.77,1
175,1,1313,328,2532.51,1
171,1,1313,245,7882.7,1
148,2,1313,65,4404.59,1
5,2,1313,112,2226.66,1
128,1,1313,341,6157.04,1
82,2,1313,43,1585.51,1
28,1,1313,253,1594.02,1
46,1,1313,390,9880.16,1
91,2,1313,233,10931.47,1
176,2,1313,241,2005.49,1
172,1,1313,351,14218.28,1
155,1,1313,121,2002.57,1
19,2,1313,223,1778.26,1
94,1,1313,394,2505.1,1
26,2,1313,350,9162.46,1
55,2,1313,313,3215.53,1
29,1,1313,62,4128.44,1
181,1,1313,249,11082.75,1
118,1,1313,169,1741.33,1
174,1,1313,183,14734.1,1
141,1,1313,63,10162.84,1
188,1,1313,386,14995.02,1
112,2,1313,419,4320.96,1
34,1,1313,16,1633.22,1
69,1,1313,68,4256.5,1
62,1,1313,422,5297.77,1
190,2,1313,254,4083.85,1
17,2,1313,2,5161.85,1
10,2,1313,395,5545.2,1
199,2,1313,116,4703.6,1
76,1,1313,383,4875.68,1
106,2,1313,234,9611.98,1
179,1,1313,12,21059.63,1
111,2,1313,396,10078.44,1
43,1,1313,74,10589.74,1
173,2,1313,53,6579.73,1
183,2,1313,240,23969.94,1
53,2,1313,229,3635.55,1
42,1,1313,177,12777.09,1
116,2,1313,343,5859.58,1
30,2,1313,408,17965.17,1
66,1,1313,115,3051.27,1
35,2,1313,412,1793.43,1
195,2,1313,306,14363.61,1
104,2,1313,36,14184.62,1
73,1,1313,163,2068.1,1
48,1,1313,270,14992.14,1
33,1,1313,27,9169.9,1
135,5,1313,94,1797.28,1
184,3,1313,69,10199.72,1
196,3,1313,125,4478.12,1
78,5,1313,427,1818.43,1
20,5,1313,10,1997.42,1
88,3,1313,87,11291.45,1
39,3,1313,52,4182.55,1
22,3,1313,176,4171.08,1
79,4,1313,142,2581.24,1
37,5,1313,323,4496.08,1
152,3,1313,380,4052.34,1
67,5,1313,40,1678.4,1
192,3,1313,324,19049.82,1
97,3,1313,137,7795.87,1
120,5,1313,303,9841.55,1
122,4,1313,328,1580.93,1
74,4,1313,334,1984.86,1
137,4,1313,17,12079.93,1
4,5,1313,3,10498.14,1
110,3,1313,422,10081.19,1
160,4,1313,54,12717.71,1
40,4,1313,473,6637.9,1
121,3,1313,181,1707.51,1
149,5,1313,171,17351.46,1
90,5,1313,11,8180.52,1
189,5,1313,416,6686.45,1
36,3,1313,13,3334.71,1
156,3,1313,419,5960.95,1
11,3,1313,8,6907.06,1
89,3,1313,149,7338.25,1
185,3,1313,146,5560.16,1
169,3,1313,471,10260.88,1
15,3,1313,335,4543.46,1
168,5,1313,252,14688.97,1
56,4,1313,414,11613.92,1
198,3,1313,80,4695.24,1
59,5,1313,50,5383.27,1
6,5,1313,44,5171.52,1
178,4,1313,330,26470.39,1
64,5,1313,257,4420.97,1
146,5,1313,479,8654.24,1
58,4,1313,248,11131.02,1
140,3,1313,417,17017.5,1
109,3,1313,155,5362.41,1
151,5,1313,331,2148.44,1
139,4,1313,70,1901.47,1
197,5,1313,254,4262.23,1
130,5,1313,245,4507.96,1
2,3,1313,463,1668.94,1
131,3,1313,326,9628.82,1
200,5,1313,318,10631.74,1
85,3,1313,58,13282.6,1
119,5,1313,74,6850.11,1
9,3,1313,72,13083.56,1
38,5,1313,139,3434.05,1
7,5,1313,431,7232.49,1
65,3,1313,311,4416.36,1
123,5,1313,183,9786.13,1
163,4,1313,77,7949.62,1
125,3,1313,113,6151.17,1
32,7,1313,179,4685.89,1
49,7,1313,452,5494.44,1
129,8,1313,487,2563.54,1
157,7,1313,47,5212.74,1
113,6,1313,40,3485.08,1
105,8,1313,443,4312.41,1
81,8,1313,502,2085.85,1
80,6,1313,494,6300.52,1
194,6,1313,450,17772.11,1
21,8,1313,216,32140.55,1
170,7,1313,421,1501.57,1
177,8,1313,49,2693.82,1
50,8,1313,158,4895.71,1
158,7,1313,105,10828.52,1
107,8,1313,39,12459.79,1
93,7,1313,248,4714.7,1
134,8,1313,143,4112.61,1
108,7,1313,8,5846.38,1
51,7,1313,414,19858.51,1
86,7,1313,198,9471.15,1
77,8,1313,266,4478.94,1
83,8,1313,193,2054.45,1
63,7,1313,493,1611.95,1
31,8,1313,3,10845.54,1
180,8,1313,431,9388.55,1
44,8,1313,24,11039.32,1
68,8,1313,194,8647.36,1
187,8,1313,43,1919.34,1
193,7,1313,210,47140.17,1
1,6,1313,80,24016.37,1
95,7,1313,181,1503.93,1
127,8,1313,54,9377.5,1
27,8,1313,76,1964.01,1
117,8,1313,429,14711.11,1
164,6,1313,169,2797.97,1
142,8,1313,458,7065.11,1
145,6,1313,259,2018.86,1
186,7,1313,422,4534.61,1
14,7,1313,173,4179.6,1
126,8,1313,447,9045.12,1
132,8,1313,171,23183.39,1
72,8,1313,44,5516.3,1
54,6,1313,99,11842.55,1
102,7,1313,256,2085.17,1
191,6,1313,27,10975.3,1
41,6,1313,20,9126.75,1
136,8,1313,244,1934.41,1
98,6,1313,30,9236.3,1
143,7,1313,500,7940.47,1
144,7,1313,246,9404.21,1
114,10,1313,157,2980.47,1
70,9,1313,334,2275.93,1
161,10,1313,15,9036.53,1
133,10,1313,248,6929.36,1
16,10,1313,142,1730.3,1
182,9,1313,105,10576.13,1
165,10,1313,85,1633.96,1
138,9,1313,328,2100.03,1
115,10,1313,529,1563.7,1
153,10,1313,269,9165.94,1
99,9,1313,339,11242.59,1
60,10,1313,152,8032.48,1
3,9,1313,162,11855.47,1
92,9,1313,537,13395.64,1
71,9,1313,515,6517.74,1
23,9,1313,161,4402.95,1
75,9,1313,365,4728.61,1
13,10,1313,144,12055.68,1
84,10,1313,3,11781.26,1
87,10,1313,398,4978.8,1
47,10,1313,516,17411.38,1
12,9,1313,520,3036.49,1
103,9,1313,137,4676.59,1
45,9,1313,402,21831.14,1
8,9,1313,139,1825.1,1
159,9,1313,106,1936.92,1
150,10,1313,376,1890.5,1
167,9,1313,352,1508.68,1
24,9,1313,372,17816.8,1
96,10,1313,255,12765.11,1
25,10,1313,83,6499.03,1
166,10,1313,94,1705.92,1
162,9,1313,378,12854.21,1
154,10,1313,90,15345.03,1
18,10,1313,349,1897.85,1
101,9,1313,249,10694.08,1
57,10,1313,2,8651.9,1
100,10,1313,267,9985.22,1
61,9,1313,528,9245.98,1
52,9,1313,268,4116.83,1
147,2,1344,64,1559.94,1
124,2,1344,329,8102.77,1
175,1,1344,328,2532.51,1
171,1,1344,245,7882.7,1
148,2,1344,65,4404.59,1
5,2,1344,112,2226.66,1
128,1,1344,341,6157.04,1
82,2,1344,43,1585.51,1
28,1,1344,253,1594.02,1
46,1,1344,390,9880.16,1
91,2,1344,233,10931.47,1
176,2,1344,241,2005.49,1
172,1,1344,351,14218.28,1
155,1,1344,121,2002.57,1
19,2,1344,223,1778.26,1
94,1,1344,394,2505.1,1
26,2,1344,350,9162.46,1
55,2,1344,313,3215.53,1
29,1,1344,62,4128.44,1
181,1,1344,249,11082.75,1
118,1,1344,169,1741.33,1
174,1,1344,183,14734.1,1
141,1,1344,63,10162.84,1
188,1,1344,386,14995.02,1
112,2,1344,419,4320.96,1
34,1,1344,16,1633.22,1
69,1,1344,68,4256.5,1
62,1,1344,422,5297.77,1
190,2,1344,254,4083.85,1
17,2,1344,2,5161.85,1
10,2,1344,395,5545.2,1
199,2,1344,116,4703.6,1
76,1,1344,383,4875.68,1
106,2,1344,234,9611.98,1
179,1,1344,12,21059.63,1
111,2,1344,396,10078.44,1
43,1,1344,74,10589.74,1
173,2,1344,53,6579.73,1
183,2,1344,240,23969.94,1
53,2,1344,229,3635.55,1
42,1,1344,177,12777.09,1
116,2,1344,343,5859.58,1
30,2,1344,408,17965.17,1
66,1,1344,115,3051.27,1
35,2,1344,412,1793.43,1
195,2,1344,306,14363.61,1
104,2,1344,36,14184.62,1
73,1,1344,163,2068.1,1
48,1,1344,270,14992.14,1
33,1,1344,27,9169.9,1
135,5,1344,94,1797.28,1
184,3,1344,69,10199.72,1
196,3,1344,125,4478.12,1
78,5,1344,427,1818.43,1
20,5,1344,10,1997.42,1
88,3,1344,87,11291.45,1
39,3,1344,52,4182.55,1
22,3,1344,176,4171.08,1
79,4,1344,142,2581.24,1
37,5,1344,323,4496.08,1
152,3,1344,380,4052.34,1
67,5,1344,40,1678.4,1
192,3,1344,324,19049.82,1
97,3,1344,137,7795.87,1
120,5,1344,303,9841.55,1
122,4,1344,328,1580.93,1
74,4,1344,334,1984.86,1
137,4,1344,17,12079.93,1
4,5,1344,3,10498.14,1
110,3,1344,422,10081.19,1
160,4,1344,54,12717.71,1
40,4,1344,473,6637.9,1
121,3,1344,181,1707.51,1
149,5,1344,171,17351.46,1
90,5,1344,11,8180.52,1
189,5,1344,416,6686.45,1
36,3,1344,13,3334.71,1
156,3,1344,419,5960.95,1
11,3,1344,8,6907.06,1
89,3,1344,149,7338.25,1
185,3,1344,146,5560.16,1
169,3,1344,471,10260.88,1
15,3,1344,335,4543.46,1
168,5,1344,252,14688.97,1
56,4,1344,414,11613.92,1
198,3,1344,80,4695.24,1
59,5,1344,50,5383.27,1
6,5,1344,44,5171.52,1
178,4,1344,330,26470.39,1
64,5,1344,257,4420.97,1
146,5,1344,479,8654.24,1
58,4,1344,248,11131.02,1
140,3,1344,417,17017.5,1
109,3,1344,155,5362.41,1
151,5,1344,331,2148.44,1
139,4,1344,70,1901.47,1
197,5,1344,254,4262.23,1
130,5,1344,245,4507.96,1
2,3,1344,463,1668.94,1
131,3,1344,326,9628.82,1
200,5,1344,318,10631.74,1
85,3,1344,58,13282.6,1
119,5,1344,74,6850.11,1
9,3,1344,72,13083.56,1
38,5,1344,139,3434.05,1
7,5,1344,431,7232.49,1
65,3,1344,311,4416.36,1
123,5,1344,183,9786.13,1
163,4,1344,77,7949.62,1
125,3,1344,113,6151.17,1
32,7,1344,179,4685.89,1
49,7,1344,452,5494.44,1
129,8,1344,487,2563.54,1
157,7,1344,47,5212.74,1
113,6,1344,40,3485.08,1
105,8,1344,443,4312.41,1
81,8,1344,502,2085.85,1
80,6,1344,494,6300.52,1
194,6,1344,450,17772.11,1
21,8,1344,216,32140.55,1
170,7,1344,421,1501.57,1
177,8,1344,49,2693.82,1
50,8,1344,158,4895.71,1
158,7,1344,105,10828.52,1
107,8,1344,39,12459.79,1
93,7,1344,248,4714.7,1
134,8,1344,143,4112.61,1
108,7,1344,8,5846.38,1
51,7,1344,414,19858.51,1
86,7,1344,198,9471.15,1
77,8,1344,266,4478.94,1
83,8,1344,193,2054.45,1
63,7,1344,493,1611.95,1
31,8,1344,3,10845.54,1
180,8,1344,431,9388.55,1
44,8,1344,24,11039.32,1
68,8,1344,194,8647.36,1
187,8,1344,43,1919.34,1
193,7,1344,210,47140.17,1
1,6,1344,80,24016.37,1
95,7,1344,181,1503.93,1
127,8,1344,54,9377.5,1
27,8,1344,76,1964.01,1
117,8,1344,429,14711.11,1
164,6,1344,169,2797.97,1
142,8,1344,458,7065.11,1
145,6,1344,259,2018.86,1
186,7,1344,422,4534.61,1
14,7,1344,173,4179.6,1
126,8,1344,447,9045.12,1
132,8,1344,171,23183.39,1
72,8,1344,44,5516.3,1
54,6,1344,99,11842.55,1
102,7,1344,256,2085.17,1
191,6,1344,27,10975.3,1
41,6,1344,20,9126.75,1
136,8,1344,244,1934.41,1
98,6,1344,30,9236.3,1
143,7,1344,500,7940.47,1
144,7,1344,246,9404.21,1
114,10,1344,157,2980.47,1
70,9,1344,334,2275.93,1
161,10,1344,15,9036.53,1
133,10,1344,248,6929.36,1
16,10,1344,142,1730.3,1
182,9,1344,105,10576.13,1
165,10,1344,85,1633.96,1
138,9,1344,328,2100.03,1
115,10,1344,529,1563.7,1
153,10,1344,269,9165.94,1
99,9,1344,339,11242.59,1
60,10,1344,152,8032.48,1
3,9,1344,162,11855.47,1
92,9,1344,537,13395.64,1
71,9,1344,515,6517.74,1
23,9,1344,161,4402.95,1
75,9,1344,365,4728.61,1
13,10,1344,144,12055.68,1
84,10,1344,3,11781.26,1
87,10,1344,398,4978.8,1
47,10,1344,516,17411.38,1
12,9,1344,520,3036.49,1
103,9,1344,137,4676.59,1
45,9,1344,402,21831.14,1
8,9,1344,139,1825.1,1
159,9,1344,106,1936.92,1
150,10,1344,376,1890.5,1
167,9,1344,352,1508.68,1
24,9,1344,372,17816.8,1
96,10,1344,255,12765.11,1
25,10,1344,83,6499.03,1
166,10,1344,94,1705.92,1
162,9,1344,378,12854.21,1
154,10,1344,90,15345.03,1
18,10,1344,349,1897.85,1
101,9,1344,249,10694.08,1
57,10,1344,2,8651.9,1
100,10,1344,267,9985.22,1
61,9,1344,528,9245.98,1
52,9,1344,268,4116.83,1
147,2,1374,64,1559.94,1
124,2,1374,329,8102.77,1
175,1,1374,328,2532.51,1
171,1,1374,245,7882.7,1
148,2,1374,65,4404.59,1
5,2,1374,112,2226.66,1
128,1,1374,341,6157.04,1
82,2,1374,43,1585.51,1
28,1,1374,253,1594.02,1
46,1,1374,390,9880.16,1
91,2,1374,233,10931.47,1
176,2,1374,241,2005.49,1
172,1,1374,351,14218.28,1
155,1,1374,121,2002.57,1
19,2,1374,223,1778.26,1
94,1,1374,394,2505.1,1
26,2,1374,350,9162.46,1
55,2,1374,313,3215.53,1
29,1,1374,62,4128.44,1
181,1,1374,249,11082.75,1
118,1,1374,169,1741.33,1
174,1,1374,183,14734.1,1
141,1,1374,63,10162.84,1
188,1,1374,386,14995.02,1
112,2,1374,419,4320.96,1
34,1,1374,16,1633.22,1
69,1,1374,68,4256.5,1
62,1,1374,422,5297.77,1
190,2,1374,254,4083.85,1
17,2,1374,2,5161.85,1
10,2,1374,395,5545.2,1
199,2,1374,116,4703.6,1
76,1,1374,383,4875.68,1
106,2,1374,234,9611.98,1
179,1,1374,12,21059.63,1
111,2,1374,396,10078.44,1
43,1,1374,74,10589.74,1
173,2,1374,53,6579.73,1
183,2,1374,240,23969.94,1
53,2,1374,229,3635.55,1
42,1,1374,177,12777.09,1
116,2,1374,343,5859.58,1
30,2,1374,408,17965.17,1
66,1,1374,115,3051.27,1
35,2,1374,412,1793.43,1
195,2,1374,306,14363.61,1
104,2,1374,36,14184.62,1
73,1,1374,163,2068.1,1
48,1,1374,270,14992.14,1
33,1,1374,27,9169.9,1
135,5,1374,94,1797.28,1
184,3,1374,69,10199.72,1
196,3,1374,125,4478.12,1
78,5,1374,427,1818.43,1
20,5,1374,10,1997.42,1
88,3,1374,87,11291.45,1
39,3,1374,52,4182.55,1
22,3,1374,176,4171.08,1
79,4,1374,142,2581.24,1
37,5,1374,323,4496.08,1
152,3,1374,380,4052.34,1
67,5,1374,40,1678.4,1
192,3,1374,324,19049.82,1
97,3,1374,137,7795.87,1
120,5,1374,303,9841.55,1
122,4,1374,328,1580.93,1
74,4,1374,334,1984.86,1
137,4,1374,17,12079.93,1
4,5,1374,3,10498.14,1
110,3,1374,422,10081.19,1
160,4,1374,54,12717.71,1
40,4,1374,473,6637.9,1
121,3,1374,181,1707.51,1
149,5,1374,171,17351.46,1
90,5,1374,11,8180.52,1
189,5,1374,416,6686.45,1
36,3,1374,13,3334.71,1
156,3,1374,419,5960.95,1
11,3,1374,8,6907.06,1
89,3,1374,149,7338.25,1
185,3,1374,146,5560.16,1
169,3,1374,471,10260.88,1
15,3,1374,335,4543.46,1
168,5,1374,252,14688.97,1
56,4,1374,414,11613.92,1
198,3,1374,80,4695.24,1
59,5,1374,50,5383.27,1
6,5,1374,44,5171.52,1
178,4,1374,330,26470.39,1
64,5,1374,257,4420.97,1
146,5,1374,479,8654.24,1
58,4,1374,248,11131.02,1
140,3,1374,417,17017.5,1
109,3,1374,155,5362.41,1
151,5,1374,331,2148.44,1
139,4,1374,70,1901.47,1
197,5,1374,254,4262.23,1
130,5,1374,245,4507.96,1
2,3,1374,463,1668.94,1
131,3,1374,326,9628.82,1
200,5,1374,318,10631.74,1
85,3,1374,58,13282.6,1
119,5,1374,74,6850.11,1
9,3,1374,72,13083.56,1
38,5,1374,139,3434.05,1
7,5,1374,431,7232.49,1
65,3,1374,311,4416.36,1
123,5,1374,183,9786.13,1
163,4,1374,77,7949.62,1
125,3,1374,113,6151.17,1
32,7,1374,179,4685.89,1
49,7,1374,452,5494.44,1
129,8,1374,487,2563.54,1
157,7,1374,47,5212.74,1
113,6,1374,40,3485.08,1
105,8,1374,443,4312.41,1
81,8,1374,502,2085.85,1
80,6,1374,494,6300.52,1
194,6,1374,450,17772.11,1
21,8,1374,216,32140.55,1
170,7,1374,421,1501.57,1
177,8,1374,49,2693.82,1
50,8,1374,158,4895.71,1
158,7,1374,105,10828.52,1
107,8,1374,39,12459.79,1
93,7,1374,248,4714.7,1
134,8,1374,143,4112.61,1
108,7,1374,8,5846.38,1
51,7,1374,414,19858.51,1
86,7,1374,198,9471.15,1
77,8,1374,266,4478.94,1
83,8,1374,193,2054.45,1
63,7,1374,493,1611.95,1
31,8,1374,3,10845.54,1
180,8,1374,431,9388.55,1
44,8,1374,24,11039.32,1
68,8,1374,194,8647.36,1
187,8,1374,43,1919.34,1
193,7,1374,210,47140.17,1
1,6,1374,80,24016.37,1
95,7,1374,181,1503.93,1
127,8,1374,54,9377.5,1
27,8,1374,76,1964.01,1
117,8,1374,429,14711.11,1
164,6,1374,169,2797.97,1
142,8,1374,458,7065.11,1
145,6,1374,259,2018.86,1
186,7,1374,422,4534.61,1
14,7,1374,173,4179.6,1
126,8,1374,447,9045.12,1
132,8,1374,171,23183.39,1
72,8,1374,44,5516.3,1
54,6,1374,99,11842.55,1
102,7,1374,256,2085.17,1
191,6,1374,27,10975.3,1
41,6,1374,20,9126.75,1
136,8,1374,244,1934.41,1
98,6,1374,30,9236.3,1
143,7,1374,500,7940.47,1
144,7,1374,246,9404.21,1
114,10,1374,157,2980.47,1
70,9,1374,334,2275.93,1
161,10,1374,15,9036.53,1
133,10,1374,248,6929.36,1
16,10,1374,142,1730.3,1
182,9,1374,105,10576.13,1
165,10,1374,85,1633.96,1
138,9,1374,328,2100.03,1
115,10,1374,529,1563.7,1
153,10,1374,269,9165.94,1
99,9,1374,339,11242.59,1
60,10,1374,152,8032.48,1
3,9,1374,162,11855.47,1
92,9,1374,537,13395.64,1
71,9,1374,515,6517.74,1
23,9,1374,161,4402.95,1
75,9,1374,365,4728.61,1
13,10,1374,144,12055.68,1
84,10,1374,3,11781.26,1
87,10,1374,398,4978.8,1
47,10,1374,516,17411.38,1
12,9,1374,520,3036.49,1
103,9,1374,137,4676.59,1
45,9,1374,402,21831.14,1
8,9,1374,139,1825.1,1
159,9,1374,106,1936.92,1
150,10,1374,376,1890.5,1
167,9,1374,352,1508.68,1
24,9,1374,372,17816.8,1
96,10,1374,255,12765.11,1
25,10,1374,83,6499.03,1
166,10,1374,94,1705.92,1
162,9,1374,378,12854.21,1
154,10,1374,90,15345.03,1
18,10,1374,349,1897.85,1
101,9,1374,249,10694.08,1
57,10,1374,2,8651.9,1
100,10,1374,267,9985.22,1
61,9,1374,528,9245.98,1
52,9,1374,268,4116.83,1
147,2,1405,64,1559.94,1
124,2,1405,329,8102.77,1
175,1,1405,328,2532.51,1
171,1,1405,245,7882.7,1
148,2,1405,65,4404.59,1
5,2,1405,112,2226.66,1
128,1,1405,341,6157.04,1
82,2,1405,43,1585.51,1
28,1,1405,253,1594.02,1
46,1,1405,390,9880.16,1
91,2,1405,233,10931.47,1
176,2,1405,241,2005.49,1
172,1,1405,351,14218.28,1
155,1,1405,121,2002.57,1
19,2,1405,223,1778.26,1
94,1,1405,394,2505.1,1
26,2,1405,350,9162.46,1
55,2,1405,313,3215.53,1
29,1,1405,62,4128.44,1
181,1,1405,249,11082.75,1
118,1,1405,169,1741.33,1
174,1,1405,183,14734.1,1
141,1,1405,63,10162.84,1
188,1,1405,386,14995.02,1
112,2,1405,419,4320.96,1
34,1,1405,16,1633.22,1
69,1,1405,68,4256.5,1
62,1,1405,422,5297.77,1
190,2,1405,254,4083.85,1
17,2,1405,2,5161.85,1
10,2,1405,395,5545.2,1
199,2,1405,116,4703.6,1
76,1,1405,383,4875.68,1
106,2,1405,234,9611.98,1
179,1,1405,12,21059.63,1
111,2,1405,396,10078.44,1
43,1,1405,74,10589.74,1
173,2,1405,53,6579.73,1
183,2,1405,240,23969.94,1
53,2,1405,229,3635.55,1
42,1,1405,177,12777.09,1
116,2,1405,343,5859.58,1
30,2,1405,408,17965.17,1
66,1,1405,115,3051.27,1
35,2,1405,412,1793.43,1
195,2,1405,306,14363.61,1
104,2,1405,36,14184.62,1
73,1,1405,163,2068.1,1
48,1,1405,270,14992.14,1
33,1,1405,27,9169.9,1
135,5,1405,94,1797.28,1
184,3,1405,69,10199.72,1
196,3,1405,125,4478.12,1
78,5,1405,427,1818.43,1
20,5,1405,10,1997.42,1
88,3,1405,87,11291.45,1
39,3,1405,52,4182.55,1
22,3,1405,176,4171.08,1
79,4,1405,142,2581.24,1
37,5,1405,323,4496.08,1
152,3,1405,380,4052.34,1
67,5,1405,40,1678.4,1
192,3,1405,324,19049.82,1
97,3,1405,137,7795.87,1
120,5,1405,303,9841.55,1
122,4,1405,328,1580.93,1
74,4,1405,334,1984.86,1
137,4,1405,17,12079.93,1
4,5,1405,3,10498.14,1
110,3,1405,422,10081.19,1
160,4,1405,54,12717.71,1
40,4,1405,473,6637.9,1
121,3,1405,181,1707.51,1
149,5,1405,171,17351.46,1
90,5,1405,11,8180.52,1
189,5,1405,416,6686.45,1
36,3,1405,13,3334.71,1
156,3,1405,419,5960.95,1
11,3,1405,8,6907.06,1
89,3,1405,149,7338.25,1
185,3,1405,146,5560.16,1
169,3,1405,471,10260.88,1
15,3,1405,335,4543.46,1
168,5,1405,252,14688.97,1
56,4,1405,414,11613.92,1
198,3,1405,80,4695.24,1
59,5,1405,50,5383.27,1
6,5,1405,44,5171.52,1
178,4,1405,330,26470.39,1
64,5,1405,257,4420.97,1
146,5,1405,479,8654.24,1
58,4,1405,248,11131.02,1
140,3,1405,417,17017.5,1
109,3,1405,155,5362.41,1
151,5,1405,331,2148.44,1
139,4,1405,70,1901.47,1
197,5,1405,254,4262.23,1
130,5,1405,245,4507.96,1
2,3,1405,463,1668.94,1
131,3,1405,326,9628.82,1
200,5,1405,318,10631.74,1
85,3,1405,58,13282.6,1
119,5,1405,74,6850.11,1
9,3,1405,72,13083.56,1
38,5,1405,139,3434.05,1
7,5,1405,431,7232.49,1
65,3,1405,311,4416.36,1
123,5,1405,183,9786.13,1
163,4,1405,77,7949.62,1
125,3,1405,113,6151.17,1
32,7,1405,179,4685.89,1
49,7,1405,452,5494.44,1
129,8,1405,487,2563.54,1
157,7,1405,47,5212.74,1
113,6,1405,40,3485.08,1
105,8,1405,443,4312.41,1
81,8,1405,502,2085.85,1
80,6,1405,494,6300.52,1
194,6,1405,450,17772.11,1
21,8,1405,216,32140.55,1
170,7,1405,421,1501.57,1
177,8,1405,49,2693.82,1
50,8,1405,158,4895.71,1
158,7,1405,105,10828.52,1
107,8,1405,39,12459.79,1
93,7,1405,248,4714.7,1
134,8,1405,143,4112.61,1
108,7,1405,8,5846.38,1
51,7,1405,414,19858.51,1
86,7,1405,198,9471.15,1
77,8,1405,266,4478.94,1
83,8,1405,193,2054.45,1
63,7,1405,493,1611.95,1
31,8,1405,3,10845.54,1
180,8,1405,431,9388.55,1
44,8,1405,24,11039.32,1
68,8,1405,194,8647.36,1
187,8,1405,43,1919.34,1
193,7,1405,210,47140.17,1
1,6,1405,80,24016.37,1
95,7,1405,181,1503.93,1
127,8,1405,54,9377.5,1
27,8,1405,76,1964.01,1
